code_name,smiles,YSI,HOMO-LUMO gap,HOMO,LUMO,IP,Dipole module,Global SASA,G solv. in H2O,G of H-bonds H2O,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Second IP,Second EA,S0-T1 gap,MolLogP,Set
520,CCC(C=O)CC,29.0,11.3894,-10.0173,1.3721,9.0102,2.852,286.1417,-2.9833,-0.7919,76.751,0.0575,11.0149,0.0908,3.5027,0.557,14.1265,-0.6589,94.3724,1.6215000000000002,Training
521,CC(C)CC=O,27.9,11.6362,-10.14,1.4962,9.1968,2.8578,260.5198,-3.2282,-0.8915000000000001,65.0592,0.0518,11.2808,0.0887,3.5565,0.5607,14.694,-0.9915,96.6003,1.2314,Validation
522,CCCC(C)C=O,27.6,11.4159,-10.0304,1.3855,8.9488,2.8797,291.3504,-3.0417,-0.8386,76.7442,0.0585,10.9527,0.0913,3.4724,0.5505,14.0219,-0.6956,94.4236,1.6215000000000002,Validation
523,CCCCCC=O,26.7,11.6074,-10.1393,1.4682,8.8922,2.8535,295.7734,-3.3797,-0.9506,76.7533,0.0543,10.9734,0.0911,3.4055,0.5285000000000001,13.789,-0.8645,97.1081,1.7656,Training
524,CCC(C)C=O,22.7,11.4376,-10.036,1.4016,9.1721,2.8826,260.8272,-2.9641,-0.8196,65.0906,0.0551,11.2041,0.0892,3.5701,0.5688,14.7069,-0.8086,94.7205,1.2314,Training
526,CCCCC=O,21.1,11.6076,-10.124,1.4836,9.1214,2.8572,265.4351,-3.2974,-0.9247,65.0943,0.0512,11.2153,0.0892,3.5137,0.5505,14.4384,-1.0237,97.1523,1.3755,Validation
527,CCCC=O,17.6,11.6598,-10.1262,1.5336,9.3746,2.8582,238.4181,-3.2169,-0.9147,53.4417,0.0487,11.4858,0.087,3.6317,0.5742,15.1678,-1.1645,97.1751,0.9854,Training
528,CCC=O,13.9,11.6914,-10.0949,1.5965,9.74,2.8631,210.2186,-3.2648,-0.9604,41.7884,0.0454,11.8845,0.0841,3.7977,0.6068,16.2832,-1.3305,97.6798,0.595299999999999,Training
529,CC(C)(C)C(=O)C(C)(C)C,65.8,11.5038,-9.9527,1.5511,8.2479,3.0098,331.8601,-4.2827,-0.8240000000000001,111.3557,0.0627,10.2558,0.0975,3.12,0.4746,13.2227,0.1424,91.834,2.6477000000000013,Training
530,CC(C)CC(=O)CC(C)C,55.8,11.7428,-10.1294,1.6135000000000002,8.421,2.9468,361.372,-4.5314,-0.9391,111.3721,0.0492,10.5514,0.0948,3.1453,0.4689,12.9642,-0.2019,98.2222,2.6477000000000013,Training
531,CCCCCCCCC(C)=O,51.9,11.9515,-10.1678,1.7837,8.1817,3.1036,413.319,-5.1171,-1.2883,123.0925,0.0495,10.4012,0.0962,2.9811,0.4272,12.152,-0.0378,101.3347,3.326000000000002,Training
532,CCCCCCCC(=O)CC,50.2,11.8412,-10.1577,1.6835,8.1852,3.0263,411.7193,-4.6716,-1.0753,123.1233,0.05,10.3644,0.0965,3.003,0.4352,12.2073,-0.0738,99.3228,3.326000000000002,Validation
533,CCCCCCCC(C)=O,45.1,11.9088,-10.1546,1.7542,8.3127,3.1431,383.1299,-5.0256,-1.2636,111.4255,0.0478,10.5181,0.0951,3.0536,0.4433,12.4964,-0.2009,100.9792,2.935900000000002,Validation
534,CCC(=O)CC(C)CC,43.5,11.7827,-10.1118,1.6709,8.4823,2.9518,340.3422,-4.4541,-0.9807,99.7608,0.0472,10.6699,0.0937,3.1473,0.4644,13.171,-0.3679,99.1586,2.401700000000001,Training
535,CCCCCCC(=O)CC,43.0,11.8835,-10.1608,1.7226,8.2958,3.0165,382.1924,-4.6082,-1.0525,111.4646,0.0482,10.4987,0.0953,3.0464,0.4421,12.5232,-0.3037,99.7136,2.935900000000001,Training
536,CC(=O)CC(C)(C)C,42.7,11.7703,-10.0674,1.7029,8.6204,3.046,300.6752,-4.6474,-1.098,87.9914,0.0474,10.7736,0.0928,3.2337,0.4853,13.8797,-0.3567,98.6516,2.0116,Training
537,CC(C)C(=O)C(C)C,42.6,11.4505,-9.9084,1.542,8.5488,3.0269,307.2212,-3.8938,-0.8816,88.1596,0.0543,10.6213,0.0942,3.2382,0.4937,13.8137,-0.1238,94.2099,1.8675,Training
538,CCCCC(=O)CCCC,41.8,11.8047,-10.1581,1.6466,8.3545,2.975,378.0762,-4.5078,-0.9753,111.4619,0.0484,10.5118,0.0952,3.0986,0.4568,12.5544,-0.3023,99.0881,2.935900000000001,Validation
540,CCCCCCC(C)=O,37.9,11.9139,-10.1436,1.7703,8.4486,3.1388,352.9595,-4.9058,-1.2333,99.7676,0.0461,10.6557,0.0938,3.1207,0.457,12.9052,-0.404,100.9884,2.5458,Training
541,CCCCCC(=O)CC,36.0,11.8239,-10.1281,1.6958000000000002,8.4406,3.0238,349.6014,-4.5241,-1.0172,99.8035,0.0471,10.628,0.0941,3.1266,0.46,12.9519,-0.4068,99.3051,2.5458,Validation
543,O=C1CCCCC1,34.3,11.4346,-9.908,1.5265,8.7887,3.4753,263.8858,-4.2368,-1.0593,71.3252,0.0482,10.898,0.0918,3.3397,0.5117,14.4134,-0.3094,96.8287,1.5196,Training
544,CC(=O)CC(C)C,32.8,11.8603,-10.1008,1.7594,8.8521,3.1289,286.0548,-4.7031,-1.1526,76.4002,0.0426,11.0613,0.0904,3.3215,0.4988,14.2016,-0.5662,100.4388,1.6215000000000002,Validation
545,CCC(=O)C(C)C,30.7,11.6572,-9.9807,1.6765,8.7399,3.0853,287.8615,-4.1346,-0.9503,76.4823,0.0477,10.8981,0.0918,3.2908,0.4969,14.163,-0.3774,96.8535,1.6215000000000002,Training
546,CCCCC(=O)CC,30.7,11.7705,-10.0955,1.675,8.6056,3.0636,321.3252,-4.4072,-1.0037,88.1425,0.0459,10.7832,0.0927,3.214,0.4791,13.4081,-0.4176,98.9879,2.1557,Training
547,CCCCCC(C)=O,30.4,11.8895,-10.1253,1.7642,8.6043,3.1279,322.3483,-4.8102,-1.2011,88.1082,0.044,10.8164,0.0924,3.1961,0.4723,13.3783,-0.5241,101.0034,2.1557,Validation
548,CCC(C)C(C)=O,29.0,11.7242,-9.9969,1.7273,8.8084,3.167,284.3282,-4.4859,-1.09,76.4474,0.0459,10.9705,0.0911,3.3232,0.5033,14.2004,-0.4192,98.1435,1.6215000000000002,Validation
549,CCCC(=O)CCC,28.5,11.7941,-10.1146,1.6796,8.6071,3.0007,318.4624,-4.4015,-0.9513,88.1452,0.0458,10.7833,0.0927,3.2155,0.4796,13.4137,-0.4165,98.877,2.1557,Validation
550,CC(=O)C(C)C,26.6,11.7429,-9.9726,1.7703,9.001,3.2108,259.6407,-4.4706,-1.1294,64.7806,0.044,11.1833,0.0894,3.4093,0.5197,14.8533,-0.5316000000000001,98.3696,1.2314,Validation
551,CCCCC(C)=O,25.6,11.857,-10.0967,1.7604000000000002,8.818,3.1807,291.8887,-4.7121,-1.1744,76.4452,0.0423,11.0245,0.0907,3.3058,0.4957,13.9815,-0.5727,100.7256,1.7656,Training
552,CCCC(=O)CC,25.5,11.7734,-10.0814,1.6919,8.780100000000001,3.0949,292.3274,-4.3488,-0.9945,76.4801,0.0445,10.9655,0.0912,3.2974,0.4959,13.9594,-0.484,98.8602,1.7656,Validation
553,CCCC(C)=O,21.1,11.9068,-10.099,1.8079,9.0336,3.182,265.2774,-4.6783,-1.1791,64.7832,0.0401,11.2611,0.0888,3.403,0.5143,14.6281,-0.675,100.978,1.3755,Validation
554,CCC(=O)CC,21.1,11.7919,-10.0546,1.7373,8.975200000000001,3.1435,265.27,-4.2956,-1.0224,64.8255,0.0429,11.1795,0.0895,3.3855,0.5128,14.6096,-0.5807,98.9736,1.3755,Training
556,CC(C)=O,13.0,12.0631,-10.0787,1.9844,9.7595,3.326,209.1289,-4.9984,-1.4022,41.4386,0.0341,12.0442,0.083,3.7374,0.5799000000000001,16.9004,-0.9804,103.2964,0.595299999999999,Training
557,CCN(CC)CC,25.5,12.1966,-8.5355,3.6611,7.723,0.9625,297.8847,-0.9113,-0.4,84.7309,0.0,16.2674,0.0615,-0.4107,0.0053,13.5695,-4.455,237.0643,1.3481,Training
558,CCNCC,13.2,13.2262,-9.1024,4.1238,8.2922,1.3827,256.0525,-1.466,-0.6893,61.1814,0.0,17.4619,0.0573,-0.4387,0.0056,14.2795,-5.3145,258.127,0.615799999999999,Training
559,CCCCN(C)C,26.1,12.3856,-8.6948,3.6908,7.788,1.0382,302.9081,-0.9974,-0.3424,84.8061,0.0,16.5747,0.0603,-0.4993,0.0078,13.0833,-4.4657,248.8617,1.3481,Training
560,CCCCNCC,22.1,13.1703,-9.1799,3.9904,8.0267,1.3276,315.0078,-1.4436,-0.6885,84.5364,0.0,16.7827,0.0596,-0.3647,0.0044,13.0947,-4.2076,255.2635,1.396,Training
561,CC(=O)OCCC(C)C,43.6,13.6873,-10.7804,2.9069000000000003,9.0075,2.1452,330.5968,-5.4808,-1.5596,92.9209,0.0154,11.8318,0.0845,3.0916,0.4039,13.7326,-1.1555,130.7819,1.5956,Training
563,CCC(=O)OCC(C)C,41.1,13.491,-10.7276,2.7634,9.0027,2.1545,334.0599,-5.1305,-1.2918,92.952,0.0151,11.7845,0.0848,3.1105,0.4106,13.5898,-1.0847,127.594,1.5956,Validation
564,CCC(=O)OC(C)(C)C,40.5,13.4808,-10.5286,2.9522,8.8719,2.3099,326.6267,-5.5095,-1.3029,92.7631,0.0157,11.7459,0.0852,2.9989,0.3829,13.7675,-1.1545,124.5746,1.7381000000000002,Training
565,CCCCCOC(C)=O,40.4,13.742,-10.8035,2.9385,8.9218,2.2798,342.064,-5.5104,-1.5905,92.9722,0.0154,11.7596,0.085,3.042,0.3935,13.4779,-1.099,130.566,1.7397,Validation
566,CCCCCCCC(=O)OC,38.9,13.531,-10.8213,2.7096,8.5397,2.003,400.3618,-5.2858,-1.4484,116.3926,0.0209,11.2698,0.0887,2.9048,0.3744,12.5917,-0.5937,127.1633,2.5199,Training
567,CC(C)CCOC=O,38.2,13.5323,-10.7614,2.771,9.2699,2.2539,299.9606,-3.4254,-1.0341,81.6399,0.0187,12.0199,0.0832,3.26,0.4421,14.1351,-1.5595,129.1138,1.2055,Training
568,CCCOC(=O)CCC,37.3,13.4504,-10.7341,2.7164,8.9374,2.0963,338.831,-5.0739,-1.263,92.983,0.0154,11.6963,0.0855,3.0893,0.4081,13.3861,-1.0623,127.1807,1.7397,Validation
569,CCOC(=O)CC(C)C,36.6,13.4034,-10.7262,2.6772,8.9847,2.0494,331.133,-5.1456,-1.2742,92.944,0.0162,11.7136,0.0854,3.1279,0.4177,13.6201,-0.9691,125.9817,1.5956,Validation
570,CCCC(=O)OC(C)C,36.3,13.4666,-10.6618,2.8049,8.987,2.2557,337.4068,-5.5994,-1.3402,92.881,0.0149,11.7889,0.0848,3.0925,0.4057,13.5834,-1.0951,126.8944,1.7381000000000002,Validation
571,CCCCOC(C)=O,36.0,13.7262,-10.7854,2.9408000000000003,9.1415,2.2005,309.7739,-5.4343,-1.5538,81.3138,0.0141,11.9727,0.0835,3.1552,0.4158,14.0503,-1.3105,130.9395,1.3496,Validation
573,CCC(C)OC(C)=O,34.9,13.7555,-10.7187,3.0368,9.2301,2.3698,308.4065,-5.8862,-1.6057,81.2073,0.013,12.1153,0.0825,3.1725,0.4154,14.2326,-1.3839,130.6994,1.347999999999999,Training
574,CC(=O)OCC(C)C,34.8,13.7447,-10.7923,2.9524,9.2497,2.2296,305.9581,-5.4623,-1.549,81.2751,0.0135,12.087,0.0827,3.2062,0.4253,14.2603,-1.3198,131.0791,1.2055,Validation
575,CC(=O)OC(C)(C)C,32.7,13.7221,-10.5936,3.1285,9.12,2.3984,299.5797,-5.7942,-1.5564,81.0826,0.0139,12.0446,0.083,3.0977,0.3983,14.4476,-1.3869,127.4111,1.347999999999999,Validation
576,CCCCCCC(=O)OC,32.5,13.4701,-10.7924,2.6777,8.6985,2.0016,369.7841,-5.1476,-1.4243,104.7304,0.0191,11.4278,0.0875,2.9846,0.3898,12.9948,-0.8321000000000001,127.279,2.1298,Training
577,CCCOC(=O)CC,31.9,13.5655,-10.7325,2.833,9.1363,2.1501,311.6995,-5.0848,-1.3143,81.3302,0.014,11.9431,0.0837,3.1648,0.4194,13.8987,-1.2476,128.0743,1.3496,Validation
578,CCCCOC=O,31.0,13.55,-10.7615,2.7885,9.4246,2.2958,281.1647,-3.3347,-1.0418,70.0299,0.0164,12.1862,0.0821,3.3314,0.4554,14.4695,-1.73,129.2672,0.9595,Training
579,COC(=O)C(C)(C)C,30.8,13.3666,-10.5951,2.7715,9.1889,2.1202,298.1195,-5.2411,-1.286,81.3451,0.0167,11.8901,0.0841,3.2439,0.4425,14.4753,-0.9548,122.3642,1.2055,Validation
580,CC(C)COC=O,30.4,13.5576,-10.7631,2.7945,9.5603,2.3099,275.5216,-3.4116,-1.034,69.9928,0.0156,12.3284,0.0811,3.3961,0.4678,14.7504,-1.7856,129.6243,0.8154,Validation
581,CCC(C)(C)C(=O)O,30.0,13.1974,-10.5431,2.6542,9.1438,1.8629,288.1777,-9.4127,-5.5005,81.1469,0.0191,11.8103,0.0847,3.2387,0.4441,14.3427,-1.0585,122.1609,1.5072,Validation
582,CC(C)(C)OC=O,30.0,13.5438,-10.5593,2.9845,9.4777,2.6049,267.4892,-3.9356,-1.0858,69.8051,0.0153,12.3458,0.081,3.3048,0.4423,14.9708,-1.8822,126.1101,0.9579,Training
584,CCCCC(=O)OCC,28.4,13.4032,-10.7203,2.6829,8.9424,2.04,336.3431,-5.1146,-1.3021,92.9839,0.0159,11.6989,0.0855,3.093,0.4089,13.456,-1.026,127.0289,1.7397,Training
585,COC(=O)CC(C)C,28.4,13.4144,-10.7556,2.6588000000000003,9.1843,2.0263,303.6366,-5.019,-1.3408,81.3724,0.016,11.8864,0.0841,3.2411,0.442,14.2094,-1.0294,126.0601,1.2055,Validation
586,CCCCCC(=O)OC,26.7,13.4895,-10.7851,2.7044,8.8976,1.991,337.7852,-5.0885,-1.3852,93.0691,0.0174,11.6365,0.0859,3.0794,0.4075,13.4716,-1.0646,127.434,1.7397,Validation
588,CCC(CC)C(=O)O,25.9,13.142,-10.5601,2.5819,9.133,1.819,298.0471,-9.2956,-5.5073,81.1984,0.0185,11.7848,0.0849,3.2406,0.4456,14.1077,-1.0675,123.4383,1.5072,Training
589,CCCC(=O)OCC,25.5,13.4488,-10.7219,2.7269,9.1345,2.0847,310.8574,-5.0872,-1.3145,81.3263,0.0147,11.8939,0.0841,3.1876,0.4272,13.9103,-1.1371,126.8187,1.3496,Training
590,CCC(C)C(=O)OC,24.9,13.3185,-10.6288,2.6896,9.1447,2.0444,304.4825,-5.002,-1.285,81.404,0.0165,11.8331,0.0845,3.2281,0.4403,14.2069,-0.9563,123.7441,1.2055,Training
591,CCCOC(C)=O,24.4,13.7542,-10.7857,2.9686,9.4187,2.2226,284.4637,-5.3978,-1.5818,69.6538,0.0125,12.259,0.0816,3.2892,0.4413,14.6589,-1.4498,130.9857,0.9595,Validation
592,CC(=O)OC(C)C,23.7,13.7697,-10.7102,3.0595,9.5099,2.3586,283.2593,-5.9282,-1.6674,69.5424,0.0119,12.4022,0.0806,3.3088,0.4414,14.9027,-1.5222,130.8611,0.9579,Training
593,CCCCC(=O)OC,22.3,13.4513,-10.7624,2.6889000000000003,9.1224,2.0898,310.6873,-5.036,-1.382,81.4131,0.0159,11.8418,0.0844,3.2015,0.4328,13.9786,-1.1008,126.804,1.3496,Validation
595,CCOC(=O)CC,20.3,13.4958,-10.7025,2.7933,9.3809,2.1511,284.9312,-5.1034,-1.3799,69.6695,0.0134,12.1675,0.0822,3.2971,0.4468,14.5108,-1.2818,127.2113,0.9595,Training
596,CC(C)OC=O,20.3,13.5834,-10.6777,2.9057,9.8812,2.4933,251.4688,-3.8367,-1.148,58.2678,0.013,12.7082,0.0787,3.5271,0.4895,15.4657,-2.1107,129.3401,0.5678000000000001,Training
597,CCCOC=O,20.3,13.5592,-10.7506,2.8086,9.7547,2.3039,253.0111,-3.3385,-1.056,58.3768,0.014,12.5231,0.0798,3.4931,0.4872,15.216,-1.9913,129.4844,0.5694,Training
598,CC(C)C(=O)O,18.8,13.2828,-10.5721,2.7107,9.6527,1.9025,248.8167,-9.2559,-5.7001,57.8923,0.0151,12.3469,0.081,3.4793,0.4902,15.5301,-1.3559,124.3753,0.727,Training
599,CCCC(=O)OC,18.6,13.5023,-10.7652,2.737,9.3729,2.065,283.9021,-4.9621,-1.3879,69.7527,0.0142,12.1107,0.0826,3.3176,0.4545,14.5453,-1.2354,127.2416,0.9595,Validation
600,CCCC(=O)O,18.1,13.4698,-10.7207,2.7491,9.5989,1.8461,252.6281,-9.3165,-5.7978000000000005,57.8973,0.0143,12.347,0.081,3.4253,0.4752,15.3186,-1.5781,128.0853,0.8711000000000001,Validation
601,CCC(=O)OC,15.0,13.5774,-10.7537,2.8237,9.7008,2.0967,255.9356,-4.9643,-1.4527,58.0961,0.0127,12.4762,0.0802,3.4627,0.4806,15.3122,-1.4139,127.8502,0.5694,Training
603,COC(C)=O,11.7,13.7958,-10.8034,2.9924,10.2642,2.1941,226.9086,-5.3221,-1.7288,46.427,0.0106,13.0836,0.0764,3.7224,0.5295,16.6489,-1.6769,131.4183,0.1793,Training
604,CCOC=O,9.2,13.5653,-10.736,2.8293,10.1812,2.3049,225.0968,-3.4102,-1.1343,46.7223,0.0123,12.9561,0.0772,3.7031,0.5292,16.1942,-2.22,129.5335,0.1793,Training
605,CC(C)CCOCCC(C)C,63.6,13.7956,-10.0818,3.7138,8.2047,1.326,410.645,-2.2639,-0.6164000000000001,126.7105,0.0,16.1206,0.062,0.1444,0.0013,12.2394,-2.8151,257.4648,3.095200000000002,Training
606,COC1CCCC1,62.3,13.9841,-10.0381,3.946,8.7086,1.38,278.7525,-1.8502,-0.5282,74.9188,0.0,17.1199,0.0584,0.1486,0.0007,13.8545,-4.0846,264.7104,1.5754,Training
607,CCC(C)OC(C)CC,54.0,13.9037,-10.217,3.6867,8.365,1.3465,343.9072,-2.1219,-0.5948,103.275,0.0,16.3273,0.0613,0.2014,0.0013,13.1312,-3.4856,250.4625,2.6,Training
608,CCCCOCCCC,38.7,13.9983,-10.0297,3.9686,8.3508,1.2173,368.7851,-2.1211,-0.551,103.5045,0.0,16.5905,0.0603,0.0555,0.001,12.5561,-3.3775,262.6777,2.603200000000001,Training
609,CC(C)OC(C)C,38.7,13.9407,-10.1703,3.7704,8.6136,1.424,300.4906,-2.1505,-0.6569,79.9219,0.0,16.7361,0.0598,0.2455,0.0018,13.9417,-3.8684,253.6195,1.819799999999999,Training
610,CCC(C)(C)OC,38.1,13.688,-10.0748,3.6132,8.6363,1.4912,285.6174,-2.0542,-0.556,79.9605,0.0,17.0055,0.0588,0.1336,0.0006,13.932,-4.3344000000000005,257.8456,1.8214,Training
611,CCOC(C)(C)C,37.9,13.8443,-10.0625,3.7818,8.6117,1.4372,295.4224,-2.1439,-0.6298,79.8883,0.0,16.7914,0.0596,0.216,0.0014,13.9179,-4.0334,253.813,1.8214,Validation
612,COC(C)(C)C,31.5,13.8777,-10.0699,3.8078,8.8543,1.5255,263.1804,-2.0137,-0.582,68.2824,0.0,17.3563,0.0576,0.1761,0.0009,14.5613,-4.6813,260.5183,1.4313,Training
613,CCC(C)OC,28.6,14.0584,-10.076,3.9824,8.8256,1.3836,271.2815,-1.9885,-0.5486,68.4437,0.0,17.473,0.0572,0.0891,0.0003,14.2317,-4.7294,265.4879,1.4313,Validation
614,CCCOCCC,28.0,14.0899,-10.0482,4.0417,8.654,1.3075,308.9747,-2.0075,-0.5408000000000001,80.152,0.0,17.1243,0.0584,0.0918,0.0006,13.487,-4.1213,264.1402,1.823,Training
615,CCCCOC,23.0,14.1538,-10.0429,4.1109,8.7826,1.3987,277.7495,-1.8683,-0.5258,68.5266,0.0,17.6217,0.0567,-0.0282,0.0005,13.9294,-4.7149,272.3957,1.4329,Training
616,CCCOC,18.0,14.3062,-10.0125,4.2937,9.0253,1.4008,249.4051,-1.8183,-0.52,56.8639,0.0,18.0346,0.0555,0.008,0.0002,14.6355,-5.2692,273.5066,1.0428,Validation
617,CCOCC,16.8,14.3109,-10.0409,4.2701,9.035,1.3824,252.3748,-1.9671,-0.591,56.805,0.0,17.9069,0.0559,0.0816,0.0002,14.7207,-5.1029,269.5792,1.0428,Training
618,C=C(C)[C@H]1CC=C(C)CC1,137.325,11.7221,-9.2228,2.4993,7.7922,0.7819,342.4318,-0.9635,-0.4573,114.9182,0.0225,10.1662,0.0984,2.709,0.3611,12.5423,1.9965,116.6177,3.308900000000002,Training
619,CC1CCC(C(C)C)CC1,91.985,14.5996,-10.9777,3.6219,8.3306,0.0708,349.2515,-0.4433,-0.3425,116.5732,0.0,16.9801,0.0589,-0.1595,0.0008,12.7212,-3.5512,284.9902,3.4687000000000032,Validation
620,C=C1CCC2(C(C)C)CC12,203.716,11.6974,-9.2699,2.4275,8.0124,0.9239,336.5267,-0.8512000000000001,-0.3897,110.4791,0.0163,11.0321,0.0906,2.4963,0.2824,12.8958,0.3473,114.6995,2.9987000000000013,Training
621,CC1CCC2(C(C)C)CC12,144.456,13.8674,-10.1994,3.6679,8.2157,0.1987,337.2386,-0.496,-0.348,111.2774,0.0002,14.7163,0.0679,0.8575,0.025,12.9697,-2.5674,210.7071,3.078600000000001,Training
622,CC1CCC(C)(C(C)C)C1,104.871,14.3828,-11.0512,3.3316,8.4854,0.0608,342.3864,-0.4491,-0.3546,116.4722,0.0,17.0055,0.0588,-0.0174,0.0,12.8954,-3.6423,282.3424,3.4687000000000032,Validation
623,CC1=CCC2CC1C2(C)C,207.124,11.862,-9.2947,2.5673,7.9154,0.373,324.9309,-0.5823,-0.3904,110.4637,0.0162,11.0874,0.0902,2.3717,0.2537,12.8716,-0.0894,114.3172,2.9987000000000013,Training
624,C=C1CC[C@H]2C[C@@H]1C2(C)C,136.906,12.1101,-9.5213,2.5888,8.0634,0.7442000000000001,320.8811,-0.6278,-0.3416,110.514,0.0148,11.2668,0.0888,2.43,0.262,12.9541,-0.3308,118.3061,2.9987000000000013,Training
625,CC1CCC2CC1C2(C)C,109.663,13.6588,-10.296,3.3628,8.1908,0.1175,325.8149,-0.397,-0.3171,111.2866,0.0,16.4912,0.0606,-0.0548,0.0001,12.882,-3.6111,264.0667,3.078600000000001,Training
626,CC1=CCC2C(C1)C2(C)C,248.498,12.1498,-9.2152,2.9346,7.7437,0.3802,333.4811,-0.7133,-0.4172,110.466,0.0147,11.1382,0.0898,2.1746,0.2123,12.53,-0.1544,119.0274,2.9987000000000013,Training
627,CC1CCC2C(C1)C2(C)C,144.084,13.1836,-9.9813,3.2023,8.0075,0.173,336.711,-0.4994,-0.3462,111.3262,0.0002,14.3975,0.0694,0.8088000000000001,0.0227,12.6598,-2.286,206.7014,3.078600000000001,Training
629,CC1CCCCC(C)CC1,84.741,14.4789,-11.0914,3.3875,8.2587,0.0621,340.2902,-0.3908,-0.3108,116.6137,0.0,16.867,0.0593,-0.1748,0.0009,12.7018,-3.4654,284.1948,3.612800000000002,Training
630,CC12CCC(CC1)C(C)(C)O2,110.962,12.9808,-9.6766,3.3042,7.9554,1.5598,333.1206,-1.8601,-0.5678000000000001,116.0435,0.0,15.6344,0.064,0.1382,0.0006,12.9008,-2.885,242.0345,2.7441000000000013,Training
631,CC(C)C12CCC(C)(CC1)O2,104.569,14.121,-10.3444,3.7766,8.5016,1.4726,343.9794,-1.9555,-0.6155,115.9226,0.0,16.0609,0.0623,0.4711,0.0069,13.0528,-2.9091,253.6002,2.7441000000000013,Training
632,C=C(C)[C@H]1CC=C(C)C(=O)C1,126.424,10.0621,-9.777,0.2851,8.1784,3.663,344.8389,-5.7599,-1.2156,116.2838,0.1585,8.6188,0.116,3.869,0.8688,12.9144,3.7961,74.2766,2.4879,Training
634,C=CC(=C)CCC=C(C)C,103.6,10.1085,-9.0575,1.051,7.7064,0.6669,352.0453,-1.0648,-0.4715,119.3971,0.0828,8.9773,0.1114,3.2178,0.5768,12.4653,3.2113,85.3435,3.475000000000002,Training
635,C=CC(C)=CCC=C(C)C,213.625,9.7796,-8.8002,0.9793,7.5602,0.7089000000000001,368.9067,-1.3172,-0.5235000000000001,119.3372,0.0818,8.772,0.114,3.1742,0.5743,12.2296,3.4024,83.022,3.475000000000002,Training
636,C=CC(C)CCC=C(C)C,110.9,11.626,-9.2032,2.4228,7.809,0.6355000000000001,376.6298,-1.0138,-0.4976,120.137,0.0233,9.9848,0.1002,2.8166,0.3973,12.3738,2.3429,116.0228,3.554900000000002,Training
637,CC(C)=CCCC(C)=CC=O,91.8,9.5811,-9.3886,0.1925,7.9435,3.7598,351.2021,-6.1994,-1.1364,121.6032,0.1864,8.41,0.119,3.7385,0.8315,12.6786,3.6711,73.2307,2.878000000000001,Training
638,CC(C)=CCCC(C)=CCO,103.7,11.2496,-9.1376,2.112,7.6642,1.7328,371.0542,-6.1391,-3.8182,124.6257,0.0282,9.7419,0.1027,2.7932,0.4007,12.226,2.361,109.4616,2.671400000000001,Training
639,CC(C)=CCCC(C)CC=O,85.6,10.7663,-9.3378,1.4285,7.9861,3.0141,374.3552,-3.6223,-1.013,122.4672,0.088,9.2883,0.1077,3.342,0.6015,12.4764,2.8886000000000003,96.0549,2.9579000000000013,Training
640,Cc1ccc(C(C)C)cc1O,193.1,10.9572,-9.0841,1.8731,7.962,1.5527000000000002,351.9333,-5.2345,-3.234,118.7385,0.0425,9.967,0.1003,2.9785,0.4451,12.7881,1.8681,102.9275,2.824020000000001,Training
641,C=CC(C)(O)CCC=C(C)C,98.0,11.5303,-9.1796,2.3507,7.7183,1.5409000000000002,376.7676,-4.6287,-2.5424,124.5813,0.0285,9.8558,0.1015,2.7903,0.3952,12.2658,2.3332,114.6557,2.6698000000000013,Training
642,C=CC(C)(C)O,25.0,12.5416,-10.0481,2.4935,9.0625,1.8067,258.5657,-4.5879,-2.8125,67.1301,0.0114,12.3469,0.081,2.8891,0.3383,14.8348,-1.2927,125.6064,0.9433,Training
643,C=CCNC,25.3,11.664,-9.2003,2.4637,8.3436,1.3969,245.0926,-1.805,-0.7715000000000001,60.4505,0.0328,11.6652,0.0857,2.511,0.2704,14.4388,-1.3426,121.2616,0.3918,Training
644,CC/C=C/CC(=O)OC,45.3,11.8523,-9.7898,2.0624,8.6013,2.0635,341.071,-5.2098,-1.5233,92.3367,0.0288,10.3984,0.0962,3.4021,0.5567,13.4587,1.8438,111.3406,1.5157,Training
646,C=CCCC(=O)OCC,41.2,12.4716,-9.9928,2.4788,8.8353,2.1343,329.8551,-5.3532,-1.3752,92.2458,0.0232,10.6954,0.0935,3.4876,0.5692,13.6126,1.8723,120.1717,1.5157,Training
647,CCOC(=O)C=C(C)C,39.5,10.8766,-10.067,0.8096,8.7421,2.0867,329.0533,-7.1399,-1.5428000000000002,92.0603,0.0679,9.666,0.1035,3.9091,0.7905000000000001,13.537,2.4072,91.6446,1.5157,Training
648,C=CCCCC(=O)OC,39.2,12.3167,-10.0251,2.2916,8.8643,1.9834,313.5054,-5.4559,-1.3747,92.3263,0.0245,10.6857,0.0936,3.5214,0.5805,13.9079,1.8944,118.5316,1.5157,Validation
652,COC(=O)C=C(C)C,36.4,10.8695,-10.0706,0.7988000000000001,8.919,2.2082,299.5593,-6.9905,-1.6082,80.4845,0.0664,9.8204,0.1019,4.0088,0.8182,14.099,2.3827,91.6821,1.1256,Training
653,CCC/C=C/C(=O)OC,35.9,11.1429,-10.5458,0.5971000000000001,8.9506,2.2478,336.8487,-6.1457,-1.4918,92.3322,0.0646,9.7918,0.1021,4.0546,0.8395,13.5456,2.2759,94.1717,1.5157,Training
